date,time,county,deaths,cases
2020-09-08,230,Spartanburg,0,14
2020-09-08,230,Union,0,1
2020-09-09,231,Abbeville,0,-2
2020-09-09,231,Anderson,0,11
2020-09-09,231,Cherokee,0,0
2020-09-09,231,Greenville,0,42
2020-09-09,231,Greenwood,1,-24
2020-09-09,231,Laurens,0,-7
2020-09-09,231,Oconee,0,5
2020-09-09,231,Pickens,0,14
2020-09-09,231,Spartanburg,0,10
2020-09-09,231,Union,0,2
2020-09-10,232,Abbeville,0,0
2020-09-10,232,Anderson,1,4
2020-09-10,232,Cherokee,0,4
2020-09-10,232,Greenville,5,29
2020-09-10,232,Greenwood,1,3
2020-09-10,232,Laurens,0,1
2020-09-10,232,Oconee,0,0
2020-09-10,232,Pickens,0,2
2020-09-10,232,Spartanburg,3,14
2020-09-10,232,Union,0,1
2020-09-11,233,Abbeville,1,2
2020-09-11,233,Anderson,5,4
2020-09-11,233,Cherokee,0,-3
2020-09-11,233,Greenville,1,6
2020-09-11,233,Greenwood,1,7
2020-09-11,233,Laurens,0,-5
2020-09-11,233,Oconee,1,-11
2020-09-11,233,Pickens,1,17
2020-09-11,233,Spartanburg,-1,8
2020-09-11,233,Union,0,1
2020-09-12,234,Abbeville,0,9
2020-09-12,234,Anderson,6,123
2020-09-12,234,Cherokee,1,41
2020-09-12,234,Greenville,1,289
2020-09-12,234,Greenwood,4,47
2020-09-12,234,Laurens,0,9
2020-09-12,234,Oconee,3,25
2020-09-12,234,Pickens,1,63
2020-09-12,234,Spartanburg,6,161
2020-09-12,234,Union,1,8
2020-09-13,235,Abbeville,0,10
2020-09-13,235,Anderson,1,50
2020-09-13,235,Cherokee,0,15
2020-09-13,235,Greenville,2,99
2020-09-13,235,Greenwood,1,24
2020-09-13,235,Laurens,0,10
2020-09-13,235,Oconee,-1,22
2020-09-13,235,Pickens,0,25
2020-09-13,235,Spartanburg,1,86
2020-09-13,235,Union,0,6
2020-09-14,236,Abbeville,0,3
2020-09-14,236,Anderson,1,114
2020-09-14,236,Cherokee,0,12
2020-09-14,236,Greenville,2,116
2020-09-14,236,Greenwood,0,9
2020-09-14,236,Laurens,0,6
2020-09-14,236,Oconee,1,26
2020-09-14,236,Pickens,1,46
2020-09-14,236,Spartanburg,0,105
2020-09-14,236,Union,0,2
2020-09-15,237,Abbeville,0,1
2020-09-15,237,Anderson,1,34
2020-09-15,237,Cherokee,0,2
2020-09-15,237,Greenville,2,97
2020-09-15,237,Greenwood,1,5
2020-09-15,237,Laurens,0,1
2020-09-15,237,Oconee,0,10
2020-09-15,237,Pickens,0,21
2020-09-15,237,Spartanburg,0,19
2020-09-15,237,Union,0,0
2020-09-16,238,Abbeville,0,6
2020-09-16,238,Anderson,5,46
2020-09-16,238,Cherokee,0,35
2020-09-16,238,Greenville,2,70
2020-09-16,238,Greenwood,1,18
2020-09-16,238,Laurens,0,6
2020-09-16,238,Oconee,0,10
2020-09-16,238,Pickens,1,23
2020-09-16,238,Spartanburg,4,48
2020-09-16,238,Union,0,7
2020-09-17,239,Abbeville,0,2
2020-09-17,239,Anderson,7,39
2020-09-17,239,Cherokee,0,20
2020-09-17,239,Greenville,1,51
2020-09-17,239,Greenwood,2,8
2020-09-17,239,Laurens,0,3
2020-09-17,239,Oconee,1,6
2020-09-17,239,Pickens,0,20
2020-09-17,239,Spartanburg,0,112
2020-09-17,239,Union,0,2
2020-09-18,240,Abbeville,0,15
2020-09-18,240,Anderson,0,75
2020-09-18,240,Cherokee,1,15
2020-09-18,240,Greenville,-1,109
2020-09-18,240,Greenwood,1,20
2020-09-18,240,Laurens,0,14
2020-09-18,240,Oconee,1,14
2020-09-18,240,Pickens,0,31
2020-09-18,240,Spartanburg,2,105
2020-09-18,240,Union,1,4
2020-09-19,241,Abbeville,0,15
2020-09-19,241,Anderson,0,52
2020-09-19,241,Cherokee,0,18
2020-09-19,241,Greenville,2,76
2020-09-19,241,Greenwood,1,15
2020-09-19,241,Laurens,0,17
2020-09-19,241,Oconee,1,10
2020-09-19,241,Pickens,1,15
2020-09-19,241,Spartanburg,2,51
2020-09-19,241,Union,0,6
2020-09-20,242,Abbeville,0,0
2020-09-20,242,Anderson,3,61
2020-09-20,242,Cherokee,0,3
2020-09-20,242,Greenville,1,76
2020-09-20,242,Greenwood,0,17
2020-09-20,242,Laurens,0,3
2020-09-20,242,Oconee,0,8
2020-09-20,242,Pickens,0,14
2020-09-20,242,Spartanburg,0,40
2020-09-20,242,Union,0,8
2020-09-21,243,Abbeville,0,1
2020-09-21,243,Anderson,0,26
2020-09-21,243,Cherokee,0,1
2020-09-21,243,Greenville,1,41
2020-09-21,243,Greenwood,0,6
2020-09-21,243,Laurens,0,5
2020-09-21,243,Oconee,0,7
2020-09-21,243,Pickens,1,23
2020-09-21,243,Spartanburg,0,2
2020-09-21,243,Union,0,0
2020-09-22,244,Abbeville,0,1
2020-09-22,244,Anderson,1,15
2020-09-22,244,Cherokee,0,3
2020-09-22,244,Greenville,3,35
2020-09-22,244,Greenwood,0,1
2020-09-22,244,Laurens,0,3
2020-09-22,244,Oconee,0,8
2020-09-22,244,Pickens,0,7
2020-09-22,244,Spartanburg,0,7
2020-09-22,244,Union,0,0
2020-09-23,245,Abbeville,-1,6
2020-09-23,245,Anderson,3,91
2020-09-23,245,Cherokee,1,32
2020-09-23,245,Greenville,3,73
2020-09-23,245,Greenwood,1,5
2020-09-23,245,Laurens,2,5
2020-09-23,245,Oconee,1,11
2020-09-23,245,Pickens,2,24
2020-09-23,245,Spartanburg,3,122
2020-09-23,245,Union,0,8
2020-09-24,246,Abbeville,1,10
2020-09-24,246,Anderson,4,81
2020-09-24,246,Cherokee,-1,18
2020-09-24,246,Greenville,3,98
2020-09-24,246,Greenwood,0,20
2020-09-24,246,Laurens,0,10
2020-09-24,246,Oconee,-2,8
2020-09-24,246,Pickens,1,26
2020-09-24,246,Spartanburg,0,82
2020-09-24,246,Union,1,9
2020-09-25,247,Abbeville,0,5
2020-09-25,247,Anderson,1,62
2020-09-25,247,Cherokee,0,13
2020-09-25,247,Greenville,1,119
2020-09-25,247,Greenwood,0,13
2020-09-25,247,Laurens,0,8
2020-09-25,247,Oconee,0,10
2020-09-25,247,Pickens,0,21
2020-09-25,247,Spartanburg,2,53
2020-09-25,247,Union,0,9
2020-09-26,248,Abbeville,0,16
2020-09-26,248,Anderson,2,55
2020-09-26,248,Cherokee,0,11
2020-09-26,248,Greenville,1,127
2020-09-26,248,Greenwood,0,13
2020-09-26,248,Laurens,0,8
2020-09-26,248,Oconee,0,14
2020-09-26,248,Pickens,0,27
2020-09-26,248,Spartanburg,3,75
2020-09-26,248,Union,0,2
2020-09-27,249,Abbeville,0,9
2020-09-27,249,Anderson,3,120
2020-09-27,249,Cherokee,1,19
2020-09-27,249,Greenville,-1,115
2020-09-27,249,Greenwood,0,16
2020-09-27,249,Laurens,0,8
2020-09-27,249,Oconee,0,25
2020-09-27,249,Pickens,0,76
2020-09-27,249,Spartanburg,1,207
2020-09-27,249,Union,0,2
2020-09-28,250,Abbeville,0,1
2020-09-28,250,Anderson,0,11
2020-09-28,250,Cherokee,0,1
2020-09-28,250,Greenville,0,38
2020-09-28,250,Greenwood,0,1
2020-09-28,250,Laurens,0,26
2020-09-28,250,Oconee,0,7
2020-09-28,250,Pickens,0,13
2020-09-28,250,Spartanburg,0,17
2020-09-28,250,Union,0,1
2020-09-29,251,Abbeville,0,0
2020-09-29,251,Anderson,1,38
2020-09-29,251,Cherokee,1,2
2020-09-29,251,Greenville,1,67
2020-09-29,251,Greenwood,0,1
2020-09-29,251,Laurens,0,3
2020-09-29,251,Oconee,0,7
2020-09-29,251,Pickens,0,14
2020-09-29,251,Spartanburg,1,11
2020-09-29,251,Union,0,0
2020-09-30,252,Abbeville,1,3
2020-09-30,252,Anderson,1,39
2020-09-30,252,Cherokee,0,7
2020-09-30,252,Greenville,5,114
2020-09-30,252,Greenwood,0,2
2020-09-30,252,Laurens,0,6
2020-09-30,252,Oconee,1,268
2020-09-30,252,Pickens,0,201
2020-09-30,252,Spartanburg,0,20
2020-09-30,252,Union,0,9
2020-10-01,253,Abbeville,0,9
2020-10-01,253,Anderson,0,16
2020-10-01,253,Cherokee,2,0
2020-10-01,253,Greenville,1,13
2020-10-01,253,Greenwood,1,5
2020-10-01,253,Laurens,0,3
2020-10-01,253,Oconee,1,3
2020-10-01,253,Pickens,0,3
2020-10-01,253,Spartanburg,0,31
2020-10-01,253,Union,0,1
2020-10-02,254,Abbeville,0,4
2020-10-02,254,Anderson,3,5
2020-10-02,254,Cherokee,1,3
2020-10-02,254,Greenville,1,27
2020-10-02,254,Greenwood,0,18
2020-10-02,254,Laurens,0,3
2020-10-02,254,Oconee,0,70
2020-10-02,254,Pickens,0,14
2020-10-02,254,Spartanburg,5,-5
2020-10-02,254,Union,1,6
2020-10-03,255,Abbeville,0,11
2020-10-03,255,Anderson,0,76
2020-10-03,255,Cherokee,0,16
2020-10-03,255,Greenville,1,107
2020-10-03,255,Greenwood,0,26
2020-10-03,255,Laurens,0,13
2020-10-03,255,Oconee,0,18
2020-10-03,255,Pickens,0,41
2020-10-03,255,Spartanburg,0,44
2020-10-03,255,Union,0,8
2020-10-04,256,Abbeville,0,27
2020-10-04,256,Anderson,1,68
2020-10-04,256,Cherokee,1,36
2020-10-04,256,Greenville,2,187
2020-10-04,256,Greenwood,0,29
2020-10-04,256,Laurens,1,21
2020-10-04,256,Oconee,0,92
2020-10-04,256,Pickens,2,85
2020-10-04,256,Spartanburg,1,138
2020-10-04,256,Union,0,23
2020-10-05,257,Abbeville,1,5
2020-10-05,257,Anderson,2,28
2020-10-05,257,Cherokee,0,14
2020-10-05,257,Greenville,3,87
2020-10-05,257,Greenwood,0,22
2020-10-05,257,Laurens,0,5
2020-10-05,257,Oconee,0,66
2020-10-05,257,Pickens,0,39
2020-10-05,257,Spartanburg,0,59
2020-10-05,257,Union,0,5
2020-10-06,258,Abbeville,0,2
2020-10-06,258,Anderson,0,24
2020-10-06,258,Cherokee,0,12
2020-10-06,258,Greenville,0,69
2020-10-06,258,Greenwood,0,3
2020-10-06,258,Laurens,0,2
2020-10-06,258,Oconee,0,22
2020-10-06,258,Pickens,0,27
2020-10-06,258,Spartanburg,1,46
2020-10-06,258,Union,0,6
2020-10-07,259,Abbeville,0,11
2020-10-07,259,Anderson,1,51
2020-10-07,259,Cherokee,1,8
2020-10-07,259,Greenville,0,62
2020-10-07,259,Greenwood,0,19
2020-10-07,259,Laurens,0,14
2020-10-07,259,Oconee,0,17
2020-10-07,259,Pickens,1,39
2020-10-07,259,Spartanburg,0,26
2020-10-07,259,Union,0,5
2020-10-08,260,Abbeville,1,11
2020-10-08,260,Anderson,1,29
2020-10-08,260,Cherokee,1,1
2020-10-08,260,Greenville,6,47
2020-10-08,260,Greenwood,0,2
2020-10-08,260,Laurens,0,2
2020-10-08,260,Oconee,0,10
2020-10-08,260,Pickens,0,11
2020-10-08,260,Spartanburg,3,42
2020-10-08,260,Union,1,3
2020-10-09,261,Abbeville,0,10
2020-10-09,261,Anderson,1,56
2020-10-09,261,Cherokee,0,13
2020-10-09,261,Greenville,0,109
2020-10-09,261,Greenwood,0,16
2020-10-09,261,Laurens,1,5
2020-10-09,261,Oconee,0,40
2020-10-09,261,Pickens,0,58
2020-10-09,261,Spartanburg,0,109
2020-10-09,261,Union,0,3
2020-10-10,262,Abbeville,0,15
2020-10-10,262,Anderson,0,42
2020-10-10,262,Cherokee,1,9
2020-10-10,262,Greenville,4,150
2020-10-10,262,Greenwood,0,7
2020-10-10,262,Laurens,0,6
2020-10-10,262,Oconee,0,54
2020-10-10,262,Pickens,1,59
2020-10-10,262,Spartanburg,1,30
2020-10-10,262,Union,0,10
2020-10-11,263,Abbeville,0,0
2020-10-11,263,Anderson,0,28
2020-10-11,263,Cherokee,1,10
2020-10-11,263,Greenville,3,110
2020-10-11,263,Greenwood,0,15
2020-10-11,263,Laurens,0,8
2020-10-11,263,Oconee,1,28
2020-10-11,263,Pickens,2,40
2020-10-11,263,Spartanburg,1,66
2020-10-11,263,Union,1,6
2020-10-12,264,Abbeville,0,5
2020-10-12,264,Anderson,0,43
2020-10-12,264,Cherokee,0,8
2020-10-12,264,Greenville,0,100
2020-10-12,264,Greenwood,0,15
2020-10-12,264,Laurens,0,7
2020-10-12,264,Oconee,0,25
2020-10-12,264,Pickens,0,34
2020-10-12,264,Spartanburg,-1,89
2020-10-12,264,Union,0,5
2020-10-13,265,Abbeville,0,1
2020-10-13,265,Anderson,0,12
2020-10-13,265,Cherokee,1,0
2020-10-13,265,Greenville,0,88
2020-10-13,265,Greenwood,0,2
2020-10-13,265,Laurens,0,15
2020-10-13,265,Oconee,0,34
2020-10-13,265,Pickens,1,33
2020-10-13,265,Spartanburg,0,21
2020-10-13,265,Union,0,1
2020-10-14,266,Abbeville,0,1
2020-10-14,266,Anderson,2,27
2020-10-14,266,Cherokee,0,9
2020-10-14,266,Greenville,2,87
2020-10-14,266,Greenwood,0,-1
2020-10-14,266,Laurens,0,5
2020-10-14,266,Oconee,0,7
2020-10-14,266,Pickens,0,27
2020-10-14,266,Spartanburg,0,79
2020-10-14,266,Union,0,7
2020-10-15,267,Abbeville,0,0
2020-10-15,267,Anderson,0,31
2020-10-15,267,Cherokee,0,2
2020-10-15,267,Greenville,2,66
2020-10-15,267,Greenwood,0,24
2020-10-15,267,Laurens,0,3
2020-10-15,267,Oconee,0,11
2020-10-15,267,Pickens,0,33
2020-10-15,267,Spartanburg,0,79
2020-10-15,267,Union,0,7
2020-10-16,268,Abbeville,0,7
2020-10-16,268,Anderson,0,35
2020-10-16,268,Cherokee,2,15
2020-10-16,268,Greenville,0,148
2020-10-16,268,Greenwood,1,17
2020-10-16,268,Laurens,0,19
2020-10-16,268,Oconee,0,46
2020-10-16,268,Pickens,1,61
2020-10-16,268,Spartanburg,1,126
2020-10-16,268,Union,0,5
2020-10-17,269,Abbeville,0,2
2020-10-17,269,Anderson,1,44
2020-10-17,269,Cherokee,0,15
2020-10-17,269,Greenville,0,190
2020-10-17,269,Greenwood,0,9
2020-10-17,269,Laurens,0,12
2020-10-17,269,Oconee,1,29
2020-10-17,269,Pickens,0,66
2020-10-17,269,Spartanburg,0,99
2020-10-17,269,Union,0,2
2020-10-18,270,Abbeville,0,4
2020-10-18,270,Anderson,3,38
2020-10-18,270,Cherokee,0,11
2020-10-18,270,Greenville,0,105
2020-10-18,270,Greenwood,0,3
2020-10-18,270,Laurens,0,12
2020-10-18,270,Oconee,1,17
2020-10-18,270,Pickens,0,41
2020-10-18,270,Spartanburg,0,77
2020-10-18,270,Union,0,13
2020-10-19,271,Abbeville,0,4
2020-10-19,271,Anderson,0,26
2020-10-19,271,Cherokee,0,18
2020-10-19,271,Greenville,1,95
2020-10-19,271,Greenwood,0,5
2020-10-19,271,Laurens,0,7
2020-10-19,271,Oconee,0,15
2020-10-19,271,Pickens,1,34
2020-10-19,271,Spartanburg,0,79
2020-10-19,271,Union,0,3
2020-10-20,272,Abbeville,0,2
2020-10-20,272,Anderson,0,22
2020-10-20,272,Cherokee,0,15
2020-10-20,272,Greenville,1,85
2020-10-20,272,Greenwood,0,2
2020-10-20,272,Laurens,0,0
2020-10-20,272,Oconee,0,13
2020-10-20,272,Pickens,1,36
2020-10-20,272,Spartanburg,0,78
2020-10-20,272,Union,0,4
2020-10-21,273,Abbeville,0,3
2020-10-21,273,Anderson,1,34
2020-10-21,273,Cherokee,3,6
2020-10-21,273,Greenville,2,91
2020-10-21,273,Greenwood,0,14
2020-10-21,273,Laurens,1,7
2020-10-21,273,Oconee,0,9
2020-10-21,273,Pickens,1,41
2020-10-21,273,Spartanburg,3,29
2020-10-21,273,Union,1,1
2020-10-22,274,Abbeville,0,2
2020-10-22,274,Anderson,1,54
2020-10-22,274,Cherokee,0,5
2020-10-22,274,Greenville,0,99
2020-10-22,274,Greenwood,0,2
2020-10-22,274,Laurens,0,-10
2020-10-22,274,Oconee,0,20
2020-10-22,274,Pickens,0,48
2020-10-22,274,Spartanburg,1,52
2020-10-22,274,Union,0,10
2020-10-23,275,Abbeville,0,5
2020-10-23,275,Anderson,5,53
2020-10-23,275,Cherokee,1,20
2020-10-23,275,Greenville,0,140
2020-10-23,275,Greenwood,0,9
2020-10-23,275,Laurens,1,10
2020-10-23,275,Oconee,1,24
2020-10-23,275,Pickens,1,69
2020-10-23,275,Spartanburg,3,145
2020-10-23,275,Union,0,5
2020-10-24,276,Abbeville,0,10
2020-10-24,276,Anderson,1,56
2020-10-24,276,Cherokee,0,15
2020-10-24,276,Greenville,3,139
2020-10-24,276,Greenwood,0,10
2020-10-24,276,Laurens,0,6
2020-10-24,276,Oconee,1,17
2020-10-24,276,Pickens,2,55
2020-10-24,276,Spartanburg,1,115
2020-10-24,276,Union,0,8
2020-10-25,277,Abbeville,0,6
2020-10-25,277,Anderson,0,48
2020-10-25,277,Cherokee,0,5
2020-10-25,277,Greenville,3,71
2020-10-25,277,Greenwood,1,8
2020-10-25,277,Laurens,0,15
2020-10-25,277,Oconee,0,20
2020-10-25,277,Pickens,0,68
2020-10-25,277,Spartanburg,1,46
2020-10-25,277,Union,0,3
2020-10-26,278,Abbeville,0,8
2020-10-26,278,Anderson,1,80
2020-10-26,278,Cherokee,0,21
2020-10-26,278,Greenville,2,197
2020-10-26,278,Greenwood,0,19
2020-10-26,278,Laurens,1,11
2020-10-26,278,Oconee,0,27
2020-10-26,278,Pickens,1,77
2020-10-26,278,Spartanburg,0,147
2020-10-26,278,Union,0,14
2020-10-27,279,Abbeville,0,7
2020-10-27,279,Anderson,1,56
2020-10-27,279,Cherokee,0,30
2020-10-27,279,Greenville,0,143
2020-10-27,279,Greenwood,1,9
2020-10-27,279,Laurens,0,9
2020-10-27,279,Oconee,0,11
2020-10-27,279,Pickens,0,61
2020-10-27,279,Spartanburg,2,73
2020-10-27,279,Union,0,2
2020-10-28,280,Abbeville,1,6
2020-10-28,280,Anderson,3,56
2020-10-28,280,Cherokee,0,12
2020-10-28,280,Greenville,1,133
2020-10-28,280,Greenwood,0,9
2020-10-28,280,Laurens,0,17
2020-10-28,280,Oconee,0,5
2020-10-28,280,Pickens,1,54
2020-10-28,280,Spartanburg,1,54
2020-10-28,280,Union,0,6
2020-10-29,281,Abbeville,1,8
2020-10-29,281,Anderson,0,82
2020-10-29,281,Cherokee,0,6
2020-10-29,281,Greenville,5,124
2020-10-29,281,Greenwood,0,9
2020-10-29,281,Laurens,0,5
2020-10-29,281,Oconee,1,4
2020-10-29,281,Pickens,2,42
2020-10-29,281,Spartanburg,6,92
2020-10-29,281,Union,1,6
2020-10-30,282,Abbeville,0,11
2020-10-30,282,Anderson,-1,80
2020-10-30,282,Cherokee,0,24
2020-10-30,282,Greenville,2,133
2020-10-30,282,Greenwood,0,20
2020-10-30,282,Laurens,0,20
2020-10-30,282,Oconee,0,36
2020-10-30,282,Pickens,1,61
2020-10-30,282,Spartanburg,3,89
2020-10-30,282,Union,1,7
2020-10-31,283,Abbeville,0,10
2020-10-31,283,Anderson,1,61
2020-10-31,283,Cherokee,0,5
2020-10-31,283,Greenville,0,155
2020-10-31,283,Greenwood,0,21
2020-10-31,283,Laurens,1,15
2020-10-31,283,Oconee,0,18
2020-10-31,283,Pickens,1,59
2020-10-31,283,Spartanburg,2,86
2020-10-31,283,Union,0,11
2020-11-01,284,Abbeville,0,12
2020-11-01,284,Anderson,3,53
2020-11-01,284,Cherokee,0,13
2020-11-01,284,Greenville,3,127
2020-11-01,284,Greenwood,0,9
2020-11-01,284,Laurens,0,8
2020-11-01,284,Oconee,0,17
2020-11-01,284,Pickens,2,58
2020-11-01,284,Spartanburg,4,101
2020-11-01,284,Union,0,6
2020-11-02,285,Abbeville,0,4
2020-11-02,285,Anderson,0,97
2020-11-02,285,Cherokee,0,9
2020-11-02,285,Greenville,0,186
2020-11-02,285,Greenwood,0,11
2020-11-02,285,Laurens,0,13
2020-11-02,285,Oconee,0,28
2020-11-02,285,Pickens,0,44
2020-11-02,285,Spartanburg,0,124
2020-11-02,285,Union,0,20
2020-11-03,286,Abbeville,0,1
2020-11-03,286,Anderson,0,32
2020-11-03,286,Cherokee,0,24
2020-11-03,286,Greenville,2,138
2020-11-03,286,Greenwood,1,12
2020-11-03,286,Laurens,0,4
2020-11-03,286,Oconee,0,16
2020-11-03,286,Pickens,1,54
2020-11-03,286,Spartanburg,0,48
2020-11-03,286,Union,1,10
2020-11-04,287,Abbeville,1,2
2020-11-04,287,Anderson,0,67
2020-11-04,287,Cherokee,1,7
2020-11-04,287,Greenville,4,92
2020-11-04,287,Greenwood,0,11
2020-11-04,287,Laurens,0,5
2020-11-04,287,Oconee,0,14
2020-11-04,287,Pickens,0,33
2020-11-04,287,Spartanburg,3,61
2020-11-04,287,Union,1,1
2020-11-05,288,Abbeville,0,4
2020-11-05,288,Anderson,-1,39
2020-11-05,288,Cherokee,0,4
2020-11-05,288,Greenville,1,164
2020-11-05,288,Greenwood,0,6
2020-11-05,288,Laurens,0,12
2020-11-05,288,Oconee,0,10
2020-11-05,288,Pickens,0,39
2020-11-05,288,Spartanburg,1,45
2020-11-05,288,Union,0,4
2020-11-06,289,Abbeville,1,8
2020-11-06,289,Anderson,0,48
2020-11-06,289,Cherokee,0,6
2020-11-06,289,Greenville,0,63
2020-11-06,289,Greenwood,0,10
2020-11-06,289,Laurens,0,19
2020-11-06,289,Oconee,0,2
2020-11-06,289,Pickens,0,24
2020-11-06,289,Spartanburg,3,22
2020-11-06,289,Union,1,4
2020-11-07,290,Abbeville,0,6
2020-11-07,290,Anderson,0,95
2020-11-07,290,Cherokee,0,22
2020-11-07,290,Greenville,1,159
2020-11-07,290,Greenwood,0,11
2020-11-07,290,Laurens,1,15
2020-11-07,290,Oconee,0,28
2020-11-07,290,Pickens,0,61
2020-11-07,290,Spartanburg,1,152
2020-11-07,290,Union,0,9
2020-11-08,291,Abbeville,0,10
2020-11-08,291,Anderson,0,95
2020-11-08,291,Cherokee,3,26
2020-11-08,291,Greenville,1,299
2020-11-08,291,Greenwood,0,18
2020-11-08,291,Laurens,0,33
2020-11-08,291,Oconee,0,25
2020-11-08,291,Pickens,0,64
2020-11-08,291,Spartanburg,0,165
2020-11-08,291,Union,1,11
2020-11-09,292,Abbeville,0,3
2020-11-09,292,Anderson,1,38
2020-11-09,292,Cherokee,0,11
2020-11-09,292,Greenville,6,121
2020-11-09,292,Greenwood,1,3
2020-11-09,292,Laurens,0,12
2020-11-09,292,Oconee,0,13
2020-11-09,292,Pickens,2,41
2020-11-09,292,Spartanburg,1,69
2020-11-09,292,Union,1,9
2020-11-10,293,Abbeville,0,1
2020-11-10,293,Anderson,0,35
2020-11-10,293,Cherokee,0,20
2020-11-10,293,Greenville,1,107
2020-11-10,293,Greenwood,0,6
2020-11-10,293,Laurens,0,12
2020-11-10,293,Oconee,0,10
2020-11-10,293,Pickens,0,21
2020-11-10,293,Spartanburg,0,55
2020-11-10,293,Union,0,11
2020-11-11,294,Abbeville,0,4
2020-11-11,294,Anderson,0,89
2020-11-11,294,Cherokee,1,7
2020-11-11,294,Greenville,3,200
2020-11-11,294,Greenwood,0,24
2020-11-11,294,Laurens,0,14
2020-11-11,294,Oconee,0,21
2020-11-11,294,Pickens,2,69
2020-11-11,294,Spartanburg,2,59
2020-11-11,294,Union,1,16
2020-11-12,295,Abbeville,0,5
2020-11-12,295,Anderson,0,63
2020-11-12,295,Cherokee,0,11
2020-11-12,295,Greenville,0,177
2020-11-12,295,Greenwood,0,9
2020-11-12,295,Laurens,1,17
2020-11-12,295,Oconee,0,10
2020-11-12,295,Pickens,0,60
2020-11-12,295,Spartanburg,2,60
2020-11-12,295,Union,0,5
2020-11-13,296,Abbeville,0,6
2020-11-13,296,Anderson,0,77
2020-11-13,296,Cherokee,0,37
2020-11-13,296,Greenville,0,261
2020-11-13,296,Greenwood,0,22
2020-11-13,296,Laurens,2,24
2020-11-13,296,Oconee,1,17
2020-11-13,296,Pickens,0,40
2020-11-13,296,Spartanburg,0,168
2020-11-13,296,Union,0,9
2020-11-14,297,Abbeville,0,10
2020-11-14,297,Anderson,1,106
2020-11-14,297,Cherokee,0,23
2020-11-14,297,Greenville,3,248
2020-11-14,297,Greenwood,0,23
2020-11-14,297,Laurens,1,23
2020-11-14,297,Oconee,1,43
2020-11-14,297,Pickens,1,55
2020-11-14,297,Spartanburg,0,126
2020-11-14,297,Union,0,6
2020-11-15,298,Abbeville,0,-1
2020-11-15,298,Anderson,0,88
2020-11-15,298,Cherokee,0,24
2020-11-15,298,Greenville,1,288
2020-11-15,298,Greenwood,0,19
2020-11-15,298,Laurens,0,29
2020-11-15,298,Oconee,0,24
2020-11-15,298,Pickens,0,74
2020-11-15,298,Spartanburg,0,188
2020-11-15,298,Union,0,8
2020-11-16,299,Abbeville,0,2
2020-11-16,299,Anderson,0,93
2020-11-16,299,Cherokee,0,26
2020-11-16,299,Greenville,0,235
2020-11-16,299,Greenwood,0,13
2020-11-16,299,Laurens,0,19
2020-11-16,299,Oconee,0,29
2020-11-16,299,Pickens,0,75
2020-11-16,299,Spartanburg,0,113
2020-11-16,299,Union,0,22
2020-11-17,300,Abbeville,0,3
2020-11-17,300,Anderson,3,60
2020-11-17,300,Cherokee,1,46
2020-11-17,300,Greenville,2,194
2020-11-17,300,Greenwood,0,3
2020-11-17,300,Laurens,0,16
2020-11-17,300,Oconee,0,26
2020-11-17,300,Pickens,1,43
2020-11-17,300,Spartanburg,2,72
2020-11-17,300,Union,0,6
2020-11-18,301,Abbeville,0,3
2020-11-18,301,Anderson,1,53
2020-11-18,301,Cherokee,0,11
2020-11-18,301,Greenville,-1,172
2020-11-18,301,Greenwood,0,32
2020-11-18,301,Laurens,0,6
2020-11-18,301,Oconee,1,30
2020-11-18,301,Pickens,0,42
2020-11-18,301,Spartanburg,1,67
2020-11-18,301,Union,0,6
2020-11-19,302,Abbeville,0,10
2020-11-19,302,Anderson,1,57
2020-11-19,302,Cherokee,1,15
2020-11-19,302,Greenville,1,218
2020-11-19,302,Greenwood,0,13
2020-11-19,302,Laurens,0,21
2020-11-19,302,Oconee,0,23
2020-11-19,302,Pickens,0,39
2020-11-19,302,Spartanburg,4,83
2020-11-19,302,Union,0,9
2020-11-20,303,Abbeville,0,5
2020-11-20,303,Anderson,3,87
2020-11-20,303,Cherokee,0,28
2020-11-20,303,Greenville,2,247
2020-11-20,303,Greenwood,0,35
2020-11-20,303,Laurens,0,37
2020-11-20,303,Oconee,0,37
2020-11-20,303,Pickens,2,73
2020-11-20,303,Spartanburg,4,191
2020-11-20,303,Union,1,22
2020-11-21,304,Abbeville,0,14
2020-11-21,304,Anderson,1,122
2020-11-21,304,Cherokee,0,36
2020-11-21,304,Greenville,3,253
2020-11-21,304,Greenwood,2,37
2020-11-21,304,Laurens,0,32
2020-11-21,304,Oconee,0,44
2020-11-21,304,Pickens,3,155
2020-11-21,304,Spartanburg,1,205
2020-11-21,304,Union,0,12
2020-11-22,305,Abbeville,3,5
2020-11-22,305,Anderson,1,78
2020-11-22,305,Cherokee,3,21
2020-11-22,305,Greenville,12,323
2020-11-22,305,Greenwood,1,24
2020-11-22,305,Laurens,0,31
2020-11-22,305,Oconee,3,50
2020-11-22,305,Pickens,2,121
2020-11-22,305,Spartanburg,2,105
2020-11-22,305,Union,1,8
2020-11-23,306,Abbeville,0,6
2020-11-23,306,Anderson,1,53
2020-11-23,306,Cherokee,0,24
2020-11-23,306,Greenville,1,173
2020-11-23,306,Greenwood,0,19
2020-11-23,306,Laurens,0,5
2020-11-23,306,Oconee,0,40
2020-11-23,306,Pickens,0,85
2020-11-23,306,Spartanburg,1,163
2020-11-23,306,Union,0,7
2020-11-24,307,Abbeville,0,2
