date,time,location,growth
2021-06-14,509,South,542
2021-06-14,509,South West,747
2021-06-15,510,Mid West,2647
2021-06-15,510,Mountain West,1282
2021-06-15,510,North East,1362
2021-06-15,510,Other,67
2021-06-15,510,Pacific West,2167
2021-06-15,510,South,3607
2021-06-15,510,South West,1599
2021-06-16,511,Mid West,2087
2021-06-16,511,Mountain West,1137
2021-06-16,511,North East,1347
2021-06-16,511,Other,46
2021-06-16,511,Pacific West,2036
2021-06-16,511,South,2769
2021-06-16,511,South West,1882
2021-06-17,512,Mid West,2965
2021-06-17,512,Mountain West,1455
2021-06-17,512,North East,1155
2021-06-17,512,Other,66
2021-06-17,512,Pacific West,1596
2021-06-17,512,South,2540
2021-06-17,512,South West,2653
2021-06-18,513,Mid West,2292
2021-06-18,513,Mountain West,1432
2021-06-18,513,North East,1399
2021-06-18,513,Other,120
2021-06-18,513,Pacific West,1820
2021-06-18,513,South,2106
2021-06-18,513,South West,1230
